region,user_ip,user_port,domain_name,app_type,app_sub_type,start_time,end_time,ul_data,dl_data
131959582,10.93.82.69,53964,eventlog.beacon.qq.com,1,5,1409649449073,1409649449368,983,579
133812746,10.93.83.137,41064,strategy.beacon.qq.com,1,5,1409649450678,1409649450967,900,1102
NA,10.93.173.51,38544,eventlog.beacon.qq.com,1,5,1409649431513,1409649431748,969,579
133825546,10.93.241.193,41900,monitor.uu.qq.com,1,5,1409649441327,1409649441597,1029,731
131530800,10.93.246.146,37175,eventlog.beacon.qq.com,1,5,1409649433728,1409649434038,1751,579
131518730,10.94.5.124,34276,monitor.uu.qq.com,1,5,1409649444061,1409649444361,695,739
131988500,10.95.146.97,58027,eventlog.beacon.qq.com,1,5,1409649449542,1409649449798,1491,579
131962388,10.95.160.91,58901,eventlog.beacon.qq.com,1,5,1409649431678,1409649431968,1749,579
131962388,10.95.160.91,58908,eventlog.beacon.qq.com,1,5,1409649436168,1409649436443,1042,579
NA,10.95.213.37,41446,monitor.uu.qq.com,1,5,1409649436158,1409649436413,916,675
NA,10.95.213.37,41447,monitor.uu.qq.com,1,5,1409649436883,1409649437113,916,675
131522324,10.95.228.71,58935,monitor.uu.qq.com,1,5,1409649433038,1409649433468,625,635
NA,10.95.243.124,35733,monitor.uu.qq.com,1,5,1409649438491,1409649438710,683,687
133976340,10.97.76.16,43651,monitor.uu.qq.com,1,5,1409649434648,1409649434967,919,718
131744786,10.98.60.57,55445,opensdk.uu.qq.com,1,5,1409649437058,1409649439174,1795,473
131697940,10.98.78.199,60021,monitor.uu.qq.com,1,5,1409649450154,1409649450399,757,750
131697940,10.98.78.199,60022,monitor.uu.qq.com,1,5,1409649450414,1409649450639,958,758
131553300,10.99.46.95,34362,strategy.beacon.qq.com,1,5,1409649444849,1409649445094,894,1094
133856286,10.99.143.91,36270,new-event.sng.qq.com,1,5,1409649430761,1409649431021,1587,557
133738004,10.100.17.242,57689,strategy.beacon.qq.com,1,5,1409649449966,1409649450266,900,1102
131667998,10.100.70.252,33269,opensdk.uu.qq.com,1,5,1409649431863,1409649432108,999,445
131687710,10.100.77.120,45236,new-event.sng.qq.com,1,5,1409649446544,1409649446794,882,516
133695262,10.100.175.127,43601,opensdk.uu.qq.com,1,5,1409649450507,1409649450787,665,393
133695262,10.100.175.127,43602,opensdk.uu.qq.com,1,5,1409649450607,1409649450867,1327,489
134116106,10.101.227.111,59134,eventlog.beacon.qq.com,1,5,1409649433731,1409649433996,996,579
NA,10.102.23.19,59521,monitor.uu.qq.com,1,5,1409649438319,1409649438554,693,687
134009886,10.102.131.139,39827,eventlog.beacon.qq.com,1,5,1409649438806,1409649439066,979,579
133904916,10.102.146.207,54295,eventlog.beacon.qq.com,1,5,1409649430646,1409649430906,1232,579
133862686,10.103.217.16,59076,monitor.uu.qq.com,1,5,1409649438767,1409649439046,696,687
NA,10.104.180.152,41543,strategy.beacon.qq.com,1,5,1409649440949,1409649441204,901,1102
131614738,10.105.88.198,48001,strategy.beacon.qq.com,1,5,1409649453213,1409649453473,898,1102
131553290,10.105.98.80,60237,monitor.uu.qq.com,1,5,1409649447849,1409649448029,1215,745
131553290,10.105.98.80,60237,monitor.uu.qq.com,1,5,1409649448069,1409649450089,1834,643
133971466,10.105.224.95,53568,monitor.uu.qq.com,1,5,1409649452167,1409649452452,749,718
133971466,10.105.224.95,53569,monitor.uu.qq.com,1,5,1409649452452,1409649452702,911,718
NA,10.105.230.218,45936,monitor.uu.qq.com,1,5,1409649433032,1409649433352,693,687
NA,10.77.13.187,36757,opensdk.uu.qq.com,1,5,1409649432478,1409649432713,827,489
NA,10.77.13.187,36782,strategy.beacon.qq.com,1,5,1409649452418,1409649452668,901,1102
134182932,10.77.74.88,39006,strategy.beacon.qq.com,1,5,1409649431548,1409649431798,886,1102
134182932,10.77.74.88,58666,strategy.beacon.qq.com,1,5,1409649431138,1409649431398,886,1102
131548170,10.77.91.20,59220,opensdk.uu.qq.com,1,5,1409649449411,1409649449731,1128,516
NA,10.77.102.50,50598,monitor.uu.qq.com,1,5,1409649435352,1409649435603,901,739
133732116,10.77.142.46,51706,strategy.beacon.qq.com,1,5,1409649438767,1409649439426,896,1102
133751838,10.77.166.98,58494,new-event.sng.qq.com,1,5,1409649441771,1409649442091,1317,516
131454740,10.77.168.226,51572,strategy.beacon.qq.com,1,5,1409649436237,1409649436527,878,1102
131454740,10.77.168.226,51574,strategy.beacon.qq.com,1,5,1409649446667,1409649446937,881,1102
131718204,10.77.199.89,37228,strategy.beacon.qq.com,1,5,1409649443478,1409649443748,893,1094
131718204,10.77.199.89,59788,strategy.beacon.qq.com,1,5,1409649442548,1409649442803,887,1154
NA,10.77.204.157,39260,strategy.beacon.qq.com,1,5,1409649443992,1409649444242,900,1086
NA,10.77.239.167,51395,eventlog.beacon.qq.com,1,5,1409649419406,1409649419559,943,100
133968158,10.78.44.219,58845,strategy.beacon.qq.com,1,5,1409649447177,1409649447467,901,1102
131993907,10.78.55.2,54469,strategy.beacon.qq.com,1,5,1409649444234,1409649444594,898,1094
131962665,10.78.55.2,54470,eventlog.beacon.qq.com,1,5,1409649450063,1409649450313,974,579
NA,10.78.143.90,55093,opensdk.uu.qq.com,1,5,1409649431043,1409649433158,1643,473
NA,10.78.199.91,50528,opensdk.uu.qq.com,1,5,1409649444579,1409649446689,1508,473
NA,10.78.205.129,37119,eventlog.beacon.qq.com,1,5,1409649437206,1409649437497,1282,579
NA,10.79.16.239,44781,new-event.sng.qq.com,1,5,1409649447657,1409649447928,940,473
132015114,10.79.167.27,49522,eventlog.beacon.qq.com,1,5,1409649437108,1409649437337,1576,579
131977265,10.79.199.216,48570,eventlog.beacon.qq.com,1,5,1409649434177,1409649434446,968,579
134097930,10.80.10.93,54856,eventlog.beacon.qq.com,1,5,1409649447386,1409649447656,1109,579
NA,10.80.101.216,32954,monitor.uu.qq.com,1,5,1409649444512,1409649444843,1082,723
133703956,10.81.27.123,59528,opensdk.uu.qq.com,1,5,1409649437476,1409649439556,3106,568
131642644,10.81.32.59,41774,strategy.beacon.qq.com,1,5,1409649442208,1409649442643,897,1102
133921822,10.81.46.83,54990,new-event.sng.qq.com,1,5,1409649431626,1409649431916,941,473
133810954,10.81.48.145,42425,strategy.beacon.qq.com,1,5,1409649435338,1409649435978,902,862
134012170,10.81.98.118,59988,monitor.uu.qq.com,1,5,1409649443171,1409649443431,828,675
131560243,10.81.138.4,48427,eventlog.beacon.qq.com,1,5,1409649450703,1409649450933,1235,579
133751818,10.81.144.213,39886,eventlog.beacon.qq.com,1,5,1409649441796,1409649442086,979,579
133820180,10.81.158.212,57643,eventlog.beacon.qq.com,1,5,1409649442547,1409649442837,1155,579
NA,10.81.177.127,37568,strategy.beacon.qq.com,1,5,1409649440206,1409649440486,904,1102
NA,10.81.177.127,47173,strategy.beacon.qq.com,1,5,1409649446797,1409649447092,903,1102
134115358,10.81.197.239,41023,opensdk.uu.qq.com,1,5,1409649448502,1409649448782,667,393
131993907,10.81.216.175,49627,opensdk.uu.qq.com,1,5,1409649435674,1409649437874,3176,568
133920542,10.81.232.96,60989,monitor.uu.qq.com,1,5,1409649433012,1409649433302,754,766
133786910,10.82.12.114,60573,monitor.uu.qq.com,1,5,1409649432671,1409649432931,682,679
131606558,10.82.43.155,41071,strategy.beacon.qq.com,1,5,1409649445603,1409649445848,894,1102
NA,10.82.63.122,59788,monitor.uu.qq.com,1,5,1409649443067,1409649443307,903,739
131514634,10.82.94.246,40462,monitor.uu.qq.com,1,5,1409649446636,1409649446976,929,739
134155540,10.82.167.212,42133,monitor.uu.qq.com,1,5,1409649444959,1409649445199,679,714
134155540,10.82.167.212,42135,monitor.uu.qq.com,1,5,1409649445449,1409649445689,679,714
134155540,10.82.167.212,42138,monitor.uu.qq.com,1,5,1409649445739,1409649445984,884,544
134155540,10.82.167.212,42139,monitor.uu.qq.com,1,5,1409649446044,1409649446299,908,544
131562014,10.82.201.53,36075,opensdk.uu.qq.com,1,5,1409649444469,1409649444714,659,393
131562014,10.82.201.53,36076,opensdk.uu.qq.com,1,5,1409649444474,1409649444724,841,489
133831700,10.82.210.63,34412,strategy.beacon.qq.com,1,5,1409649432457,1409649432737,887,838
133831700,10.82.210.63,34434,strategy.beacon.qq.com,1,5,1409649438232,1409649438532,896,1102
133894420,10.82.213.153,43165,eventlog.beacon.qq.com,1,5,1409649436803,1409649437097,985,579
134122014,10.82.237.96,48034,new-net.sng.qq.com,1,5,1409649447651,1409649447951,755,473
131535408,10.82.242.120,56373,new-event.sng.qq.com,1,5,1409649450448,1409649450728,1144,473
NA,10.83.72.191,38745,eventlog.beacon.qq.com,1,5,1409649441780,1409649442040,973,579
NA,10.83.84.233,53695,eventlog.beacon.qq.com,1,5,1409649403351,1409649434706,1051,631
131574558,10.83.102.163,39356,opensdk.uu.qq.com,1,5,1409649452124,1409649452349,663,393
131748116,10.83.170.204,59049,new-event.sng.qq.com,1,5,1409649435638,1409649435963,940,473
131748116,10.83.170.204,59050,new-event.sng.qq.com,1,5,1409649440757,1409649441078,1994,609
133887754,10.83.183.137,54470,opensdk.uu.qq.com,1,5,1409649442837,1409649444667,1331,516
131694110,10.83.203.240,49875,opensdk.uu.qq.com,1,5,1409649444089,1409649446269,2458,568
NA,10.84.8.187,47778,monitor.uu.qq.com,1,5,1409649431078,1409649431368,888,739
131555092,10.84.12.32,52565,eventlog.beacon.qq.com,1,5,1409649433187,1409649433472,963,579
200157470,10.84.75.201,54268,opensdk.uu.qq.com,1,5,1409649444992,1409649445292,940,445
NA,10.84.83.125,45617,strategy.beacon.qq.com,1,5,1409649442056,1409649442446,905,1102
133921822,10.84.96.138,52564,eventlog.beacon.qq.com,1,5,1409649432761,1409649433041,1042,579
133921822,10.84.96.138,52571,monitor.uu.qq.com,1,5,1409649438076,1409649438341,890,739
133921822,10.84.96.138,52575,monitor.uu.qq.com,1,5,1409649445811,1409649446071,692,687
131752222,10.84.100.170,54888,opensdk.uu.qq.com,1,5,1409649431883,1409649442398,1343,473
NA,10.84.117.193,43753,monitor.uu.qq.com,1,5,1409649453154,1409649453374,896,739
131957780,10.84.206.249,48890,monitor.uu.qq.com,1,5,1409649432923,1409649433163,690,687
131672842,10.84.216.225,37769,monitor.uu.qq.com,1,5,1409649450153,1409649450398,696,687
131672842,10.84.216.225,53100,strategy.beacon.qq.com,1,5,1409649439893,1409649440113,900,1102
134021396,10.84.235.157,53466,monitor.uu.qq.com,1,5,1409649448778,1409649449968,751,687
131982643,10.84.238.35,34711,new-event.sng.qq.com,1,5,1409649446988,1409649447269,1675,516
133828126,10.85.1.25,34325,opensdk.uu.qq.com,1,5,1409649452482,1409649452752,759,445
133828126,10.85.1.25,42277,strategy.beacon.qq.com,1,5,1409649439942,1409649440192,891,1102
133828126,10.85.1.25,59235,strategy.beacon.qq.com,1,5,1409649443772,1409649444032,886,1102
133828126,10.85.1.25,60152,strategy.beacon.qq.com,1,5,1409649433202,1409649433462,891,1102
200157204,10.85.134.208,50282,opensdk.uu.qq.com,1,5,1409649414828,1409649447958,2631,973
133968158,10.87.169.169,50591,eventlog.beacon.qq.com,1,5,1409649437417,1409649437707,1274,579
133881630,10.88.16.245,62610,opensdk.uu.qq.com,1,5,1409649436576,1409649438756,1491,473
133932318,10.88.42.19,36804,eventlog.beacon.qq.com,1,5,1409649434237,1409649434526,1783,579
133932318,10.88.42.19,36813,eventlog.beacon.qq.com,1,5,1409649438976,1409649439236,971,579
133905930,10.88.82.6,56980,monitor.uu.qq.com,1,5,1409649447077,1409649447352,1041,723
133905930,10.88.82.6,56981,strategy.beacon.qq.com,1,5,1409649447077,1409649447377,883,838
133905930,10.88.82.6,56982,monitor.uu.qq.com,1,5,1409649447077,1409649447382,1025,723
133880842,10.88.103.186,53078,monitor.uu.qq.com,1,5,1409649448156,1409649448416,760,739
NA,10.89.7.155,47321,new-event.sng.qq.com,1,5,1409649432252,1409649432531,1031,452
NA,10.89.15.133,57059,monitor.uu.qq.com,1,5,1409649440088,1409649440333,820,675
133804830,10.89.115.102,43435,eventlog.beacon.qq.com,1,5,1409649449818,1409649450082,979,631
134116382,10.89.180.198,43642,strategy.beacon.qq.com,1,5,1409649452610,1409649452880,882,838
134116382,10.89.180.198,43643,monitor.uu.qq.com,1,5,1409649452690,1409649452970,1032,723
133894154,10.90.15.195,53908,eventlog.beacon.qq.com,1,5,1409649440188,1409649440518,1001,579
133907732,10.90.41.213,35755,monitor.uu.qq.com,1,5,1409649445676,1409649445955,623,619
133907732,10.90.41.213,35758,monitor.uu.qq.com,1,5,1409649448186,1409649448475,945,667
133761546,10.90.84.175,51996,monitor.uu.qq.com,1,5,1409649450406,1409649450726,696,687
133847572,10.90.159.197,60139,eventlog.beacon.qq.com,1,5,1409649446231,1409649446821,1037,579
NA,10.90.181.126,33067,eventlog.beacon.qq.com,1,5,1409649450005,1409649450305,1605,578
NA,10.90.181.126,36875,eventlog.beacon.qq.com,1,5,1409649431226,1409649431586,1496,577
200159498,10.90.199.236,34052,eventlog.beacon.qq.com,1,5,1409649442108,1409649442348,977,579
NA,10.90.204.40,34666,eventlog.beacon.qq.com,1,5,1409649450482,1409649450762,1005,579
131736074,10.90.255.14,49470,monitor.uu.qq.com,1,5,1409649433898,1409649434068,1059,745
131736074,10.90.255.14,49470,monitor.uu.qq.com,1,5,1409649434103,1409649436058,1080,507
131733780,10.91.4.198,49577,monitor.uu.qq.com,1,5,1409649448008,1409649448258,925,739
NA,10.91.25.197,40711,eventlog.beacon.qq.com,1,5,1409649444327,1409649444587,972,579
NA,10.91.61.94,51245,strategy.beacon.qq.com,1,5,1409649410314,1409649410571,841,1102
NA,10.91.94.242,54923,eventlog.beacon.qq.com,1,5,1409649438448,1409649438748,973,579
134113310,10.91.118.172,54593,strategy.beacon.qq.com,1,5,1409649441111,1409649441391,886,1102
NA,10.91.135.93,60130,monitor.uu.qq.com,1,5,1409649449236,1409649449496,656,702
NA,10.91.135.93,60132,monitor.uu.qq.com,1,5,1409649451765,1409649452006,793,480
133856030,10.91.227.43,35859,eventlog.beacon.qq.com,1,5,1409649447186,1409649447456,1743,579
NA,10.92.84.187,42248,monitor.uu.qq.com,1,5,1409649452810,1409649453070,926,739
131740426,10.92.85.221,38727,new-event.sng.qq.com,1,5,1409649451213,1409649451463,960,473
131460649,10.92.146.231,39376,monitor.uu.qq.com,1,5,1409649452758,1409649453038,676,714
131460649,10.92.146.231,39378,monitor.uu.qq.com,1,5,1409649453178,1409649453459,881,544
NA,10.92.167.161,49193,opensdk.uu.qq.com,1,5,1409649447080,1409649449290,1600,473
NA,10.92.193.123,52622,monitor.uu.qq.com,1,5,1409649435446,1409649435706,693,687
NA,10.92.193.123,52623,eventlog.beacon.qq.com,1,5,1409649445425,1409649445705,1869,579
NA,10.92.193.123,52625,eventlog.beacon.qq.com,1,5,1409649450265,1409649450555,981,579
133702666,10.92.196.208,33558,strategy.beacon.qq.com,1,5,1409649437107,1409649437372,817,1038
133794571,10.92.201.222,57369,strategy.beacon.qq.com,1,5,1409649446500,1409649446770,921,1102
131997962,10.92.209.201,43949,monitor.uu.qq.com,1,5,1409649433893,1409649434133,908,739
131758908,10.92.215.175,55391,eventlog.beacon.qq.com,1,5,1409649433513,1409649433758,2143,631
NA,10.92.245.59,58319,strategy.beacon.qq.com,1,5,1409649439606,1409649439886,902,1094
131515422,10.93.65.46,35947,monitor.uu.qq.com,1,5,1409649443122,1409649443441,958,718
134091294,10.93.189.183,60169,monitor.uu.qq.com,1,5,1409649436561,1409649436831,690,687
133744414,10.93.255.126,60376,monitor.uu.qq.com,1,5,1409649446711,1409649446981,939,739
133819658,10.94.10.98,54358,monitor.uu.qq.com,1,5,1409649443497,1409649443747,907,718
134158110,10.94.71.196,41486,eventlog.beacon.qq.com,1,5,1409649442837,1409649443117,970,579
132001556,10.94.102.27,35693,monitor.uu.qq.com,1,5,1409649433698,1409649433978,690,687
NA,10.94.124.183,53931,eventlog.beacon.qq.com,1,5,1409649435697,1409649435946,1511,579
133903125,10.94.150.71,56357,monitor.uu.qq.com,1,5,1409649421506,1409649430306,831,661
131997962,10.94.196.180,35773,eventlog.beacon.qq.com,1,5,1409649442602,1409649442842,983,579
134104340,10.95.164.152,55168,eventlog.beacon.qq.com,1,5,1409649409388,1409649409538,1636,100
134133514,10.95.191.115,38649,opensdk.uu.qq.com,1,5,1409649452818,1409649453113,967,445
133750046,10.95.220.138,50708,opensdk.uu.qq.com,1,5,1409649446311,1409649448021,2730,568
133964052,10.97.112.191,41685,monitor.uu.qq.com,1,5,1409649435357,1409649435616,670,698
133964052,10.97.112.191,42930,monitor.uu.qq.com,1,5,1409649435936,1409649436211,834,544
133964052,10.97.112.191,46752,monitor.uu.qq.com,1,5,1409649436366,1409649436641,910,766
133964052,10.97.112.191,53789,monitor.uu.qq.com,1,5,1409649435636,1409649435882,810,636
131730452,10.98.20.77,53420,monitor.uu.qq.com,1,5,1409649439468,1409649439668,1682,492
131730452,10.98.20.77,53420,monitor.uu.qq.com,1,5,1409649439738,1409649439828,1527,380
131730452,10.98.20.77,53420,monitor.uu.qq.com,1,5,1409649440998,1409649443013,1647,432
133747230,10.98.26.102,46944,eventlog.beacon.qq.com,1,5,1409649446760,1409649447050,973,631
131697940,10.98.78.199,60803,opensdk.uu.qq.com,1,5,1409649451209,1409649451434,780,473
131697940,10.98.78.199,60804,opensdk.uu.qq.com,1,5,1409649451224,1409649451464,901,516
NA,10.98.149.97,42024,monitor.uu.qq.com,1,5,1409649432238,1409649432463,676,714
NA,10.98.149.97,42026,monitor.uu.qq.com,1,5,1409649433148,1409649433368,881,544
NA,10.98.153.132,33729,monitor.uu.qq.com,1,5,1409649434278,1409649434608,904,739
NA,10.98.171.127,36483,monitor.uu.qq.com,1,5,1409649435293,1409649435608,908,739
131756062,10.99.82.85,57444,opensdk.uu.qq.com,1,5,1409649446313,1409649448323,2632,568
131547146,10.99.91.164,35495,opensdk.uu.qq.com,1,5,1409649451512,1409649451822,1166,445
131552788,10.99.193.122,44156,eventlog.beacon.qq.com,1,5,1409649451724,1409649451974,1289,579
133834526,10.100.17.166,35281,eventlog.beacon.qq.com,1,5,1409649434521,1409649434791,1040,579
131440944,10.100.174.140,47733,strategy.beacon.qq.com,1,5,1409649413343,1409649413616,853,1102
133769738,10.101.94.17,57218,opensdk.uu.qq.com,1,5,1409649450026,1409649450346,2707,609
133846794,10.101.131.175,34307,monitor.uu.qq.com,1,5,1409649444606,1409649444891,686,687
133857812,10.101.131.175,34317,monitor.uu.qq.com,1,5,1409649452096,1409649452361,900,739
133707786,10.102.68.134,54310,monitor.uu.qq.com,1,5,1409649438822,1409649439192,908,739
NA,10.102.109.139,51212,strategy.beacon.qq.com,1,5,1409649452035,1409649452775,896,1102
NA,10.102.109.139,51214,strategy.beacon.qq.com,1,5,1409649452525,1409649452815,895,1094
134130698,10.102.218.200,54483,new-event.sng.qq.com,1,5,1409649439814,1409649440044,1875,516
133922334,10.103.39.55,59807,monitor.uu.qq.com,1,5,1409649448052,1409649448342,690,687
133841172,10.103.241.171,45292,eventlog.beacon.qq.com,1,5,1409649443640,1409649443921,982,631
133769748,10.105.26.181,47896,eventlog.beacon.qq.com,1,5,1409649452456,1409649452740,996,579
134002954,10.105.66.185,57448,strategy.beacon.qq.com,1,5,1409649441193,1409649441483,897,1102
131699230,10.105.76.70,56224,monitor.uu.qq.com,1,5,1409649445209,1409649445499,626,635
NA,10.105.179.203,39585,new-net.sng.qq.com,1,5,1409649448438,1409649448738,682,421
NA,10.105.179.203,39586,new-event.sng.qq.com,1,5,1409649448438,1409649448678,1739,557
131716412,10.77.36.222,33250,opensdk.uu.qq.com,1,5,1409649448553,1409649448803,816,489
131716412,10.77.36.222,48278,opensdk.uu.qq.com,1,5,1409649448578,1409649448843,659,393
NA,10.77.120.227,45015,strategy.beacon.qq.com,1,5,1409649451157,1409649451432,900,1102
133732116,10.77.142.46,58898,monitor.uu.qq.com,1,5,1409649445137,1409649445417,908,739
133732116,10.77.142.46,58899,monitor.uu.qq.com,1,5,1409649448577,1409649448826,686,687
131964190,10.77.160.242,46665,strategy.beacon.qq.com,1,5,1409649431372,1409649431652,903,1102
131964190,10.77.160.242,46666,strategy.beacon.qq.com,1,5,1409649431413,1409649431713,901,1102
133870612,10.77.162.81,35670,strategy.beacon.qq.com,1,5,1409649433307,1409649433557,894,1102
131444510,10.77.163.34,35592,monitor.uu.qq.com,1,5,1409649442473,1409649442773,691,687
131454740,10.77.168.226,37667,eventlog.beacon.qq.com,1,5,1409649431787,1409649432047,952,579
201223225,10.77.173.65,37396,monitor.uu.qq.com,1,5,1409649433402,1409649443017,977,727
201223225,10.77.173.65,37400,monitor.uu.qq.com,1,5,1409649435667,1409649437507,873,623
201223225,10.77.173.65,37418,strategy.beacon.qq.com,1,5,1409649437497,1409649437977,892,1102
201223225,10.77.173.65,37443,strategy.beacon.qq.com,1,5,1409649447287,1409649448192,893,1102
201223225,10.77.173.65,37445,monitor.uu.qq.com,1,5,1409649447427,1409649447972,901,739
